'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:42:33.540 11/09/2023]',4.939573,-1.591157,15.23823,1.341672E-11,5.991303,3.339441,33.74314,45.63184
'[17:42:33.548 11/09/2023]',1.000647,0.8555737,11.8962,1.341672E-11,-0.4072488,-2.922872,-4.359488,1.629481
'[17:42:33.556 11/09/2023]',2.087655,2.149864,30.12924,1.341672E-11,5.586075,10.85645,39.25332,48.6878
'[17:42:33.564 11/09/2023]',-2.767454,-3.216285,-4.428904,1.341672E-11,-9.914692,1.64765,12.06991,-11.95269
'[17:42:33.572 11/09/2023]',1.03438,-0.8537806,23.90379,1.341672E-11,6.344971,6.05449,27.03581,32.96955
'[17:42:33.580 11/09/2023]',4.335509,3.10549,31.86348,1.341672E-11,1.810445,6.805595,76.34196,86.76418
'[17:42:33.588 11/09/2023]',-0.7793282,-2.723133,9.783279,1.341672E-11,-7.788399,-0.5294756,-7.912229,-15.2417
'[17:42:33.596 11/09/2023]',4.865509,1.507137,-23.29289,1.341672E-11,-2.982953,-10.49236,-14.24855,-4.421991
'[17:42:33.604 11/09/2023]',-3.231039,-0.3416128,-18.53293,1.341672E-11,-9.133839,-11.61989,-29.35592,-11.1809
'[17:42:33.612 11/09/2023]',1.748246,2.684512,14.108,1.341672E-11,0.5613501,3.171863,38.40553,45.22676
'[17:42:33.620 11/09/2023]',-4.818753,-2.531606,-1.370913,1.341672E-11,-5.188299,-2.548586,7.936903,11.28077
'[17:42:33.628 11/09/2023]',-1.766313,-0.6553397,-0.8871168,1.341672E-11,-4.265763,-1.546206,-8.921866,-22.52422
'[17:42:33.636 11/09/2023]',-3.043459,-5.027193,-7.132537,1.341672E-11,-4.281734,-0.6548337,-1.251778,-2.670345
'[17:42:33.644 11/09/2023]',0.3382763,-0.07725392,-27.67407,1.341672E-11,0.7430858,-3.531335,-41.4682,-49.82721
'[17:42:33.652 11/09/2023]',-0.3550091,-3.09326,-40.54821,1.341672E-11,-7.978466,-18.22981,-74.62663,-70.05469
'[17:42:33.660 11/09/2023]',3.963504,2.507169,-4.485247,1.341672E-11,-0.6627532,-3.716086,21.68797,20.27439
'[17:42:33.668 11/09/2023]',1.674837,-1.919398,43.51197,1.341672E-11,12.56658,13.68364,70.2622,61.40787
'[17:42:33.676 11/09/2023]',-0.1812666,-0.210808,3.406614,1.341672E-11,-5.452332,2.208478,11.17321,16.09496
'[17:42:33.684 11/09/2023]',-2.958691,-2.820434,-23.21603,1.341672E-11,-10.07825,-2.999367,1.78438,14.56954
'[17:42:33.692 11/09/2023]',-3.727492,-2.500967,-0.4584233,1.341672E-11,1.223662,6.197268,-1.069918,1.551252
'[17:42:33.700 11/09/2023]',1.001649,-1.026572,-6.38702,1.341672E-11,-5.904848,-3.712275,13.44897,10.26646
'[17:42:33.708 11/09/2023]',-2.668091,-1.434575,1.870411,1.341672E-11,2.236918,2.154425,5.884011,6.710754
'[17:42:33.716 11/09/2023]',-2.967644,-5.175591,18.91927,1.341672E-11,3.857827,3.327293,23.86542,17.1071
'[17:42:33.724 11/09/2023]',1.829443,1.824975,-8.546898,1.341672E-11,2.085816,-2.116017,-12.02026,-4.428222
'[17:42:33.732 11/09/2023]',-5.210112,-4.502085,27.563,1.341672E-11,3.164989,2.930788,55.63704,74.07255
'[17:42:33.740 11/09/2023]',5.463195,1.380657,17.02265,1.341672E-11,8.499648,5.621934,9.335227,12.2273
'[17:42:33.748 11/09/2023]',-0.6815063,-2.981708,26.45384,1.341672E-11,5.783664,4.94322,18.08562,15.78259
'[17:42:33.756 11/09/2023]',20.46548,9.421734,-372.55,1.341672E-11,329.0076,74.47072,-492.7157,-447.8103
'[17:42:33.764 11/09/2023]',59.99937,30.1423,1678.562,1.341672E-11,452.5352,490.3493,1005.788,1133.142
'[17:42:33.772 11/09/2023]',30.04406,14.51665,1159.887,1.341672E-11,122.5338,258.6688,835.7017,875.6938
'[17:42:33.780 11/09/2023]',1.139396,-1.225398,155.092,1.341672E-11,-44.18123,5.645866,173.011,161.8466
'[17:42:33.788 11/09/2023]',-2.100459,-3.363297,-27.25707,1.341672E-11,-14.15756,-14.27183,-30.86368,-41.06593
'[17:42:33.796 11/09/2023]',8.722929,5.090741,294.9427,1.341672E-11,23.58047,62.56701,238.5977,252.5471
'[17:42:33.804 11/09/2023]',2.992925,2.039204,141.9733,1.341672E-11,-58.06909,2.923266,156.8689,136.9642
'[17:42:33.812 11/09/2023]',-14.78837,-4.321927,-464.5374,1.341672E-11,-143.0174,-139.9445,-265.8627,-320.4409
'[17:42:33.820 11/09/2023]',-16.82435,-9.103173,-775.2549,1.341672E-11,-105.8491,-176.1887,-538.9024,-578.6381
'[17:42:33.828 11/09/2023]',-0.9533051,-0.9501665,-339.5856,1.341672E-11,56.28373,-34.88468,-312.4071,-312.6757
'[17:42:33.836 11/09/2023]',17.44004,7.086229,422.851,1.341672E-11,160.3674,149.1331,217.6204,267.3594
'[17:42:33.844 11/09/2023]',19.30379,8.522645,767.319,1.341672E-11,118.6768,189.4609,524.4902,563.2241
'[17:42:33.852 11/09/2023]',0.8407827,1.777416,373.4929,1.341672E-11,-28.50713,52.19236,318.2901,315.6033
'[17:42:33.860 11/09/2023]',-10.5128,-3.122257,-255.103,1.341672E-11,-117.3282,-89.31248,-114.079,-154.3362
'[17:42:33.868 11/09/2023]',-14.63782,-4.771491,-503.2847,1.341672E-11,-88.85746,-129.9475,-348.0388,-370.575
'[17:42:33.876 11/09/2023]',-4.370133,-3.905133,-277.0751,1.341672E-11,7.114621,-46.08661,-188.1976,-185.7992
'[17:42:33.884 11/09/2023]',5.507428,4.330939,132.4247,1.341672E-11,74.75789,62.45884,66.79459,89.95206
'[17:42:33.892 11/09/2023]',11.41169,6.23816,297.8821,1.341672E-11,52.87699,80.39002,195.762,213.0741
'[17:42:33.900 11/09/2023]',7.332875,4.93149,187.1022,1.341672E-11,11.15643,37.3046,158.5527,177.3671
'[17:42:33.908 11/09/2023]',-4.609552,-1.095395,-42.94197,1.341672E-11,-36.78226,-24.88023,-11.19472,-4.9439
'[17:42:33.916 11/09/2023]',-6.810562,-9.999227,-108.2554,1.341672E-11,-23.56046,-27.87006,-49.52346,-63.14506
'[17:42:33.924 11/09/2023]',-1.74033,-0.126708,-60.47892,1.341672E-11,-4.021636,-11.03392,-29.03598,-10.98227
'[17:42:33.932 11/09/2023]',-1.351383,0.7357969,31.98382,1.341672E-11,14.09079,12.16739,28.1235,26.02463
'[17:42:33.940 11/09/2023]',1.260422,-0.3370688,18.19326,1.341672E-11,7.906667,10.91457,33.18005,39.33941
'[17:42:33.948 11/09/2023]',-0.2352641,2.319841,-21.38882,1.341672E-11,-2.233074,-4.03462,-32.6076,-48.07171
'[17:42:33.956 11/09/2023]',-2.140829,-4.248865,-0.4713745,1.341672E-11,-1.868396,-3.198523,5.526401,-13.18645
'[17:42:33.964 11/09/2023]',6.365232,6.037484,18.33115,1.341672E-11,14.50518,5.705375,20.76895,33.14337
'[17:42:33.972 11/09/2023]',4.802292,2.909689,35.74297,1.341672E-11,11.10039,12.94352,25.48057,26.36206
'[17:42:33.980 11/09/2023]',-3.824234,-2.698428,30.26674,1.341672E-11,3.167037,7.661486,24.21809,23.44749
'[17:42:33.988 11/09/2023]',1.714272,-1.893503,-21.21585,1.341672E-11,-6.664809,-3.868335,-1.244476,14.36886
'[17:42:33.996 11/09/2023]',0.9824525,1.026275,-33.71167,1.341672E-11,-10.19152,-12.64691,-27.6288,-28.39009
'[17:42:34.004 11/09/2023]',-4.480518,-1.627355,-61.94653,1.341672E-11,-10.33267,-15.55584,-82.55882,-95.08113
'[17:42:34.012 11/09/2023]',3.976392,2.863966,35.90271,1.341672E-11,3.985286,8.126752,20.41793,23.53453
'[17:42:34.020 11/09/2023]',-0.825544,-0.6389025,0.2603087,1.341672E-11,-2.870816,6.724437,-23.46799,-33.23081
'[17:42:34.028 11/09/2023]',-3.287187,-3.658769,1.723192,1.341672E-11,-7.947844,-0.6126972,-4.277301,-20.53667
'[17:42:34.036 11/09/2023]',-0.1159425,-1.92559,-15.81531,1.341672E-11,-5.102864,-2.105495,2.331261,5.194994
'[17:42:34.044 11/09/2023]',2.212979,3.908355,-5.34533,1.341672E-11,-0.8580921,-3.570768,9.262874,4.656196
'[17:42:34.052 11/09/2023]',-0.635031,0.05995906,17.59343,1.341672E-11,7.994285,6.388313,20.73252,26.07932
'[17:42:34.060 11/09/2023]',-2.222577,-0.1923635,-0.7495624,1.341672E-11,-4.716975,-2.110567,-28.26185,-28.9255
'[17:42:34.068 11/09/2023]',4.733943,2.144731,42.99781,1.341672E-11,8.625004,10.18554,27.15345,25.80389
'[17:42:34.076 11/09/2023]',-2.589167,-2.282923,-23.17338,1.341672E-11,-6.804491,-4.793038,-15.34652,-14.29006
'[17:42:34.084 11/09/2023]',3.20102,0.700764,0.4181306,1.341672E-11,0.09770747,-4.458091,3.058705,6.311746
'[17:42:34.092 11/09/2023]',2.555773,2.642992,17.78161,1.341672E-11,11.5687,11.05392,21.8607,33.66024
'[17:42:34.100 11/09/2023]',-5.278325,-4.017309,6.712818,1.341672E-11,1.784176,4.811553,34.76605,21.75517
'[17:42:34.108 11/09/2023]',-5.74439,-4.870297,-1.122619,1.341672E-11,-5.668053,-6.485447,-20.89282,0.8949586
'[17:42:34.116 11/09/2023]',5.508026,5.289868,10.41605,1.341672E-11,6.524163,2.636639,-16.12425,-36.72081
'[17:42:34.124 11/09/2023]',-0.01301059,-0.7641058,-1.533063,1.341672E-11,-0.2330813,6.303059,-12.18738,-14.03337
'[17:42:34.132 11/09/2023]',-5.856662,-3.991623,12.41004,1.341672E-11,5.305827,2.375747,20.45424,11.33222
'[17:42:34.140 11/09/2023]',4.624279,4.668754,-27.63743,1.341672E-11,5.383077,-7.778296,-39.04742,-45.35127
'[17:42:34.148 11/09/2023]',-3.5747,-1.848742,-39.36605,1.341672E-11,-6.161501,-10.88774,-55.59644,-61.46564
'[17:42:34.156 11/09/2023]',-3.09788,-0.418305,-16.94445,1.341672E-11,-3.674842,-6.840009,-0.4545305,4.449865
'[17:42:34.164 11/09/2023]',0.1565423,0.1012435,9.27083,1.341672E-11,-5.122038,-1.255493,10.56696,-2.533438
'[17:42:34.172 11/09/2023]',0.5162534,1.177725,-15.07609,1.341672E-11,3.251702,-4.620877,-36.25164,-20.12144
'[17:42:34.180 11/09/2023]',0.2070674,-1.805871,-18.6296,1.341672E-11,-0.7380701,-4.79016,-36.47721,-36.81287
'[17:42:34.188 11/09/2023]',3.953842,2.179743,-17.76271,1.341672E-11,-4.715472,1.265508,-9.544464,-28.69988
'[17:42:34.196 11/09/2023]',-7.159962,-3.609778,11.49478,1.341672E-11,-2.182169,-0.2663671,32.76123,23.76512
'[17:42:34.204 11/09/2023]',0.3128622,-3.51095,-28.09508,1.341672E-11,-7.713176,-14.4798,-30.75625,-36.54613
'[17:42:34.212 11/09/2023]',2.458919,4.293914,27.72059,1.341672E-11,4.532911,2.644635,37.81216,54.43871
'[17:42:34.220 11/09/2023]',-4.666754,-4.503973,29.81152,1.341672E-11,3.025584,10.23013,35.9422,51.39735
'[17:42:34.228 11/09/2023]',0.7691785,2.352354,8.922667,1.341672E-11,7.714021,-4.578745,23.04932,25.07706
'[17:42:34.236 11/09/2023]',-3.677548,-5.003755,24.13292,1.341672E-11,-3.644784,5.645373,-4.233668,-13.32658
'[17:42:34.244 11/09/2023]',-1.747417,-1.371961,7.798215,1.341672E-11,-1.37854,0.5931819,17.55495,16.94611
'[17:42:34.252 11/09/2023]',-1.747175,1.076798,10.02409,1.341672E-11,-13.37298,-3.087913,19.71975,18.46064
'[17:42:34.260 11/09/2023]',-1.429055,0.2643897,7.674004,1.341672E-11,3.039126,7.384425,18.04414,25.9051
'[17:42:34.268 11/09/2023]',1.644478,-1.124661,13.45798,1.341672E-11,5.921958,7.663389,-9.646093,5.007102
'[17:42:34.276 11/09/2023]',-0.2970173,-1.501322,-3.70021,1.341672E-11,2.624312,-1.874196,4.397778,11.0354
'[17:42:34.284 11/09/2023]',-4.362352,-4.018847,26.594,1.341672E-11,6.924161,10.50303,36.84427,26.38818
'[17:42:34.292 11/09/2023]',0.5718691,-1.988977,17.40762,1.341672E-11,7.291486,6.189359,25.19127,3.01996
'[17:42:34.300 11/09/2023]',-1.01565,0.2830072,12.87225,1.341672E-11,2.105547,-2.786519,10.82844,13.6433
'[17:42:34.308 11/09/2023]',-1.719189,-1.865943,2.531541,1.341672E-11,-4.659527,3.436749,22.75756,36.6048
'[17:42:34.316 11/09/2023]',5.003914,4.827673,23.12367,1.341672E-11,13.05713,3.808812,46.68797,35.58352
'[17:42:34.324 11/09/2023]',-0.1824074,-1.05583,30.41006,1.341672E-11,3.808132,11.38389,29.04272,25.64529
'[17:42:34.332 11/09/2023]',-0.6861843,-0.05017726,18.95326,1.341672E-11,6.333858,1.314258,8.907992,24.3156
'[17:42:34.340 11/09/2023]',2.95859,3.828735,-1.82943,1.341672E-11,5.790028,4.20026,26.37853,-2.299842
'[17:42:34.348 11/09/2023]',-3.187449,-2.709679,-22.87612,1.341672E-11,-5.677609,-16.67903,-44.47954,-52.71821
'[17:42:34.356 11/09/2023]',3.254708,1.359913,-15.69458,1.341672E-11,-1.794478,-6.778008,-36.90421,-29.64713
'[17:42:34.364 11/09/2023]',2.90536,-1.032434,-17.75381,1.341672E-11,-5.497018,-9.818686,-62.72708,-66.9047
'[17:42:34.372 11/09/2023]',0.3683544,-0.3630202,-7.583818,1.341672E-11,3.729482,0.2625003,27.47002,24.81524
'[17:42:34.380 11/09/2023]',5.033701,4.120895,12.78408,1.341672E-11,0.02080833,-4.921591,-4.899041,1.849206
'[17:42:34.388 11/09/2023]',-2.80696,-2.803313,33.19175,1.341672E-11,1.535413,7.734525,19.30898,7.991864
'[17:42:34.396 11/09/2023]',-1.709876,-2.062236,-7.612363,1.341672E-11,-2.079742,-9.092962,-10.40856,-5.222652
'[17:42:34.404 11/09/2023]',2.844254,0.98195,11.67706,1.341672E-11,5.55258,7.2475,19.21379,24.29686
'[17:42:34.412 11/09/2023]',0.09395482,-7.441316,8.559722,1.341672E-11,0.5163004,-4.350273,-18.40554,-20.74389
'[17:42:34.420 11/09/2023]',-0.7893484,4.857769,-11.33738,1.341672E-11,-1.437529,1.332246,0.720881,-9.876163
'[17:42:34.428 11/09/2023]',-2.32746,-1.629355,-18.55454,1.341672E-11,-7.283926,-8.454123,-27.59955,-43.71039
'[17:42:34.436 11/09/2023]',3.603765,2.858286,18.94818,1.341672E-11,9.208768,9.412204,25.08327,34.98258
'[17:42:34.444 11/09/2023]',4.196759,-3.221488,-3.899158,1.341672E-11,-3.04062,-7.423523,7.226155,-1.94962
'[17:42:34.452 11/09/2023]',-2.373451,2.382812,-17.98198,1.341672E-11,-0.6397041,-9.123463,-22.21948,-30.667
'[17:42:34.460 11/09/2023]',-18.07459,-2.787407,-1281.932,1.341672E-11,-194.0941,-317.2181,-875.7543,-1168.053
'[17:42:34.468 11/09/2023]',-10.27379,-9.344702,-534.8992,1.341672E-11,37.846,-74.5531,-421.35,-366.3234
'[17:42:34.476 11/09/2023]',13.7584,11.53807,229.1901,1.341672E-11,104.9062,94.67198,123.7345,161.1386
'[17:42:34.484 11/09/2023]',5.981417,4.685185,236.623,1.341672E-11,41.35051,59.22334,164.5446,159.1811
'[17:42:34.492 11/09/2023]',1.674614,-5.292047,56.95967,1.341672E-11,11.94905,8.358443,73.06504,71.71774
'[17:42:34.500 11/09/2023]',2.239846,0.9093902,96.89693,1.341672E-11,43.96075,36.38279,65.9792,54.95006
'[17:42:34.508 11/09/2023]',2.712561,-0.3310756,247.1714,1.341672E-11,45.17031,56.95197,132.4952,164.3672
'[17:42:34.516 11/09/2023]',7.864173,11.45414,227.6319,1.341672E-11,4.479897,36.98629,158.1058,150.9367
'[17:42:34.524 11/09/2023]',-7.77573,-5.26724,-84.63523,1.341672E-11,-63.41455,-43.42908,-12.7117,-15.69322
'[17:42:34.532 11/09/2023]',-13.89067,-6.331255,-395.0973,1.341672E-11,-86.74036,-105.0392,-290.2238,-346.2317
'[17:42:34.540 11/09/2023]',-6.666024,-3.322731,-266.4601,1.341672E-11,-1.631206,-58.07567,-195.8948,-177.9247
'[17:42:34.548 11/09/2023]',1.484971,2.940161,73.01747,1.341672E-11,56.08265,40.22168,28.97927,76.43443
'[17:42:34.556 11/09/2023]',8.214362,4.753909,288.2728,1.341672E-11,59.45649,76.72726,159.5027,152.0754
'[17:42:34.564 11/09/2023]',9.748183,4.954794,259.9167,1.341672E-11,21.90766,54.21662,237.7948,242.5469
'[17:42:34.572 11/09/2023]',-1.755777,-0.09524358,-10.09124,1.341672E-11,-35.80667,-14.06475,13.25051,11.26356
'[17:42:34.580 11/09/2023]',-7.066034,-2.094593,-172.2412,1.341672E-11,-35.32811,-53.29843,-108.3677,-138.1353
'[17:42:34.588 11/09/2023]',-1.583465,-3.173917,-165.1506,1.341672E-11,-11.82355,-31.70125,-125.5488,-117.6161
'[17:42:34.596 11/09/2023]',-4.956508,-3.388262,-27.36403,1.341672E-11,5.497448,1.908327,-20.72058,-29.02168
'[17:42:34.604 11/09/2023]',1.738475,2.884519,73.44345,1.341672E-11,16.78033,27.97308,50.27496,67.61306
'[17:42:34.612 11/09/2023]',1.031375,-3.351395,36.68184,1.341672E-11,-2.664571,6.62463,15.10519,3.441118
'[17:42:34.620 11/09/2023]',2.483245,-0.1101439,42.83479,1.341672E-11,4.056122,6.739724,33.54203,32.06786
'[17:42:34.628 11/09/2023]',0.07025189,-3.873801,-22.36056,1.341672E-11,-16.38272,-9.605816,-7.94207,6.878192
'[17:42:34.636 11/09/2023]',-2.006371,-2.891697,-14.09575,1.341672E-11,1.099014,0.3740307,-0.08462035,7.475386
'[17:42:34.644 11/09/2023]',4.753834,0.6401436,28.83369,1.341672E-11,3.12161,1.349204,29.33738,43.49612
'[17:42:34.652 11/09/2023]',-1.694082,-1.963315,-8.908169,1.341672E-11,-6.276907,-2.535763,-29.61305,-39.06097
'[17:42:34.660 11/09/2023]',3.353432,1.30508,8.201414,1.341672E-11,4.637973,4.117176,34.97266,23.67831
'[17:42:34.668 11/09/2023]',-3.521237,-2.156744,29.72059,1.341672E-11,2.203528,8.650658,37.87086,46.13606
'[17:42:34.676 11/09/2023]',-3.374434,-4.079287,0.8067155,1.341672E-11,-4.218235,-3.832474,0.9648221,8.197136
'[17:42:34.684 11/09/2023]',0.3846929,2.596647,27.63212,1.341672E-11,11.04105,13.07094,5.473592,-1.988955
'[17:42:34.692 11/09/2023]',-2.719954,-6.300517,13.23709,1.341672E-11,-6.404772,-3.037961,29.17269,20.43586
'[17:42:34.700 11/09/2023]',-0.8045772,1.518673,-9.553679,1.341672E-11,-3.360209,-0.8730917,5.802109,-6.942411
'[17:42:34.708 11/09/2023]',0.4197255,-1.51687,12.35325,1.341672E-11,-4.915655,-4.463442,30.18797,38.79706
'[17:42:34.716 11/09/2023]',4.119606,1.482042,-30.84219,1.341672E-11,-6.318147,-5.270928,-33.92262,-37.08113
'[17:42:34.724 11/09/2023]',-6.172771,-0.6267137,-17.956,1.341672E-11,-1.575749,3.468645,11.42662,16.90816
'[17:42:34.732 11/09/2023]',2.189313,0.937867,-0.953505,1.341672E-11,3.710297,-0.3059163,-7.202869,-28.4701
'[17:42:34.740 11/09/2023]',-3.670193,-1.103958,-12.29947,1.341672E-11,-5.383167,-3.822704,-3.670276,8.580575
'[17:42:34.748 11/09/2023]',-1.507066,-2.815515,-3.078077,1.341672E-11,-4.516982,-2.899511,4.570624,1.183558
'[17:42:34.756 11/09/2023]',1.518598,3.131356,-0.974028,1.341672E-11,-3.883964,-4.849763,-12.04821,-12.40908
'[17:42:34.764 11/09/2023]',-4.136509,0.2845886,-1.152622,1.341672E-11,8.31239,1.552008,-22.84101,-22.10361
'[17:42:34.772 11/09/2023]',-1.048313,0.4986912,1.098691,1.341672E-11,0.03135272,-0.5653188,18.59916,24.32475
'[17:42:34.780 11/09/2023]',1.31459,-0.8629975,29.15547,1.341672E-11,-4.390958,6.839137,26.27788,15.3046
'[17:42:34.788 11/09/2023]',-0.6236402,1.382618,20.82596,1.341672E-11,10.14856,4.983218,20.22521,22.6396
'[17:42:34.796 11/09/2023]',-2.992325,-3.113784,-22.82929,1.341672E-11,-13.31215,-14.37988,-18.56975,-20.45949
'[17:42:34.804 11/09/2023]',-0.5324398,-0.2070739,9.232157,1.341672E-11,0.3117521,6.404427,25.0274,27.56878
'[17:42:34.812 11/09/2023]',3.192796,0.2032835,9.396561,1.341672E-11,1.061897,-5.281756,10.69203,-4.708032
'[17:42:34.820 11/09/2023]',-0.3003891,-2.237867,4.828031,1.341672E-11,2.235083,-1.465188,-2.070348,20.17574
'[17:42:34.828 11/09/2023]',-2.080337,-1.104568,-5.129074,1.341672E-11,-8.536822,-2.280227,-7.17348,-9.852797
'[17:42:34.836 11/09/2023]',3.163953,3.41577,6.914523,1.341672E-11,7.120693,3.066365,14.47425,11.53581
'[17:42:34.844 11/09/2023]',-5.160472,-6.795404,8.468159,1.341672E-11,2.590569,1.319886,27.28558,34.43952
'[17:42:34.852 11/09/2023]',1.151026,2.748836,3.063892,1.341672E-11,0.3691252,-4.078652,1.760375,7.978577
'[17:42:34.860 11/09/2023]',-4.54323,-3.276612,-43.9192,1.341672E-11,-10.69247,-15.92739,-57.34636,-56.17447
'[17:42:34.868 11/09/2023]',-3.679008,-4.633135,-35.19161,1.341672E-11,-14.37723,-10.40468,-36.21508,-31.25927
'[17:42:34.876 11/09/2023]',-0.6797768,0.3756218,-41.32393,1.341672E-11,-9.748667,-13.79134,-64.93781,-77.58511
'[17:42:34.884 11/09/2023]',-0.5626379,0.3088895,25.87257,1.341672E-11,5.478214,6.071649,9.981453,3.775475
'[17:42:34.892 11/09/2023]',-2.581992,-1.224409,-10.73903,1.341672E-11,-6.516635,-9.850424,-27.53949,-30.90449
'[17:42:34.900 11/09/2023]',4.499686,2.838428,23.09955,1.341672E-11,8.15064,6.80705,9.4115,-5.60184
'[17:42:34.908 11/09/2023]',5.158335,-1.732289,22.28538,1.341672E-11,1.008437,2.929475,40.78979,36.38448
'[17:42:34.916 11/09/2023]',2.411501,0.5161752,-14.58591,1.341672E-11,-4.824977,-2.409612,-19.13728,-23.8118
'[17:42:34.924 11/09/2023]',2.571599,2.865072,-17.67941,1.341672E-11,-2.46373,-5.610945,-30.4281,-19.69437
'[17:42:34.932 11/09/2023]',-0.1102736,1.557379,16.08425,1.341672E-11,1.674424,7.832857,3.919935,-8.614806
'[17:42:34.940 11/09/2023]',-3.644274,-3.118963,-33.13461,1.341672E-11,-6.870902,-3.404525,-47.65033,-44.01947
'[17:42:34.948 11/09/2023]',1.343521,3.101691,18.97342,1.341672E-11,0.8991517,0.4127122,43.43752,31.20979
'[17:42:34.956 11/09/2023]',0.1016523,0.08157078,22.31191,1.341672E-11,3.922548,3.800177,22.04746,30.1571
'[17:42:34.964 11/09/2023]',2.229959,-2.432339,2.156996,1.341672E-11,1.61466,0.2123556,-8.102939,-6.677602
'[17:42:34.972 11/09/2023]',0.5534627,-0.09172648,26.97612,1.341672E-11,1.874049,6.941572,62.24102,76.25451
'[17:42:34.980 11/09/2023]',-1.419143,-4.319455,6.985857,1.341672E-11,0.7013644,5.490533,0.3158242,12.26156
'[17:42:34.988 11/09/2023]',2.901347,0.05333248,1.475291,1.341672E-11,-0.2289329,4.507524,-2.271369,-12.66926
'[17:42:34.996 11/09/2023]',1.389627,-1.070912,-5.109887,1.341672E-11,-1.314655,0.1036931,14.59919,8.420787
'[17:42:35.004 11/09/2023]',2.262789,3.774513,-7.552356,1.341672E-11,7.455452,2.315083,-3.376675,-1.611395
'[17:42:35.012 11/09/2023]',2.429945,-3.068034,0.7638192,1.341672E-11,-2.80713,8.142718,10.67179,7.885597
'[17:42:35.020 11/09/2023]',1.431508,-0.7598788,23.82268,1.341672E-11,11.83416,6.204959,43.00555,30.86639
'[17:42:35.028 11/09/2023]',-0.6076801,0.811316,-10.87892,1.341672E-11,5.823077,-6.716272,-10.75712,-5.953459
'[17:42:35.036 11/09/2023]',-4.063177,-1.301037,19.046,1.341672E-11,-3.688223,2.181,27.61863,1.767422
'[17:42:35.044 11/09/2023]',2.872998,0.02558924,-43.12537,1.341672E-11,-7.446257,-16.46135,-47.24501,-37.15544
'[17:42:35.052 11/09/2023]',3.732295,7.862529,-29.43684,1.341672E-11,-1.300675,-11.23459,-41.59998,-73.87715
'[17:42:35.060 11/09/2023]',-4.873137,-1.418326,-9.495299,1.341672E-11,1.06004,-2.231617,9.508558,8.509431
'[17:42:35.068 11/09/2023]',2.372452,2.163519,6.305261,1.341672E-11,2.09897,3.831672,-0.7719046,7.113353
'[17:42:35.076 11/09/2023]',-0.7372842,-2.138496,19.05248,1.341672E-11,-0.6348137,1.839227,30.78389,41.66476
'[17:42:35.084 11/09/2023]',-2.600628,-2.004848,15.10371,1.341672E-11,1.376326,0.700161,3.955242,11.37661
'[17:42:35.092 11/09/2023]',-1.76824,-4.203025,-19.99224,1.341672E-11,-7.764936,-6.239514,-10.79097,-14.82965
'[17:42:35.100 11/09/2023]',3.914635,1.201557,-4.047189,1.341672E-11,-1.309644,-4.197597,-11.05253,0.7779776
'[17:42:35.108 11/09/2023]',-2.089248,-2.812473,-8.763783,1.341672E-11,-6.787778,-1.042279,5.962606,13.89715
'[17:42:35.116 11/09/2023]',-0.6940171,-0.6161651,-5.915164,1.341672E-11,1.644527,-3.121884,-22.5426,-23.80874
'[17:42:35.124 11/09/2023]',1.407901,-0.5598958,-4.483109,1.341672E-11,-4.306092,-3.387889,24.7866,23.61514
'[17:42:35.132 11/09/2023]',-0.6574602,3.656787,-4.721655,1.341672E-11,4.222652,-3.410695,-26.68401,-37.13657
'[17:42:35.140 11/09/2023]',3.667278,3.060426,17.90527,1.341672E-11,-2.867443,-3.171728,25.66824,40.35547
