'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:16:29.460 26/09/2023]',3.528179,1.341672E-11,-3.777897,-4.313179,-0.7722607,-8.487329,-12.16641,67.68617
'[17:16:29.468 26/09/2023]',-4.082969,1.341672E-11,9.897727,2.074191,1.981929,0.3176596,-0.05831692,-8.556376
'[17:16:29.476 26/09/2023]',-2.999033,1.341672E-11,-2.955921,-4.758503,-4.778951,1.45748,-12.58986,41.31054
'[17:16:29.484 26/09/2023]',-3.849694,1.341672E-11,-6.254445,-3.635556,-7.218032,0.1258705,-8.211218,31.25927
'[17:16:29.492 26/09/2023]',-5.518181,1.341672E-11,-5.73429,-8.539854,-9.055998,0.5095142,-6.453051,78.77972
'[17:16:29.500 26/09/2023]',3.367441,1.341672E-11,-2.888556,-1.809762,1.12474,2.886537,9.421728,2.911801
'[17:16:29.508 26/09/2023]',24.7907,1.341672E-11,7.956196,21.09996,11.93733,16.0183,20.90642,-16.04445
'[17:16:29.516 26/09/2023]',9.683859,1.341672E-11,16.20414,11.59943,12.40604,6.585103,5.319493,-92.66343
'[17:16:29.524 26/09/2023]',2.552602,1.341672E-11,11.65732,7.045629,3.898213,10.69054,10.61146,3.207227
'[17:16:29.532 26/09/2023]',-4.74537,1.341672E-11,-6.577706,-8.511996,-1.834549,-8.694895,-2.539509,-23.10606
'[17:16:29.540 26/09/2023]',-10.11317,1.341672E-11,-18.13521,-10.16484,-8.611955,-7.64021,-8.967202,76.09801
'[17:16:29.548 26/09/2023]',-0.8072985,1.341672E-11,5.077008,3.313817,0.6535842,4.547597,5.357273,-14.32488
'[17:16:29.556 26/09/2023]',-1.613875,1.341672E-11,2.924173,3.307631,3.796807,4.660395,4.958986,-35.50954
'[17:16:29.564 26/09/2023]',0.551038,1.341672E-11,-2.973607,3.491332,2.396115,7.658418,8.573791,-28.77025
'[17:16:29.572 26/09/2023]',-2.231853,1.341672E-11,7.845925,-5.378734,-4.670058,0.1064114,10.07466,-29.85768
'[17:16:29.580 26/09/2023]',-1.376108,1.341672E-11,-5.794699,-3.188773,3.696701,2.631039,-0.1232106,42.53235
'[17:16:29.588 26/09/2023]',0.4583633,1.341672E-11,8.644825,-0.4452726,-0.3137764,4.246075,13.49961,-12.7565
'[17:16:29.596 26/09/2023]',1.009348,1.341672E-11,8.052535,5.101206,6.548316,5.053623,7.144989,5.358039
'[17:16:29.604 26/09/2023]',-6.949855,1.341672E-11,-7.987861,-6.32745,-4.91904,-3.810298,-9.350398,67.46145
'[17:16:29.612 26/09/2023]',3.729775,1.341672E-11,-1.162873,-5.608578,-0.6422673,0.1226738,-2.173188,-15.97604
'[17:16:29.620 26/09/2023]',-3.127326,1.341672E-11,-4.46629,-3.151644,-3.516639,0.254,-0.1101653,-54.89425
'[17:16:29.628 26/09/2023]',4.484514,1.341672E-11,4.607661,6.75644,-2.120932,-2.316578,-1.717354,-30.0888
'[17:16:29.636 26/09/2023]',-5.44361,1.341672E-11,-6.52423,-7.823749,-4.412362,-2.093865,-1.610022,33.78565
'[17:16:29.644 26/09/2023]',0.420306,1.341672E-11,-3.701839,-1.888241,-2.65223,3.164404,-8.783037,-35.23465
'[17:16:29.652 26/09/2023]',2.226745,1.341672E-11,11.91301,8.254171,3.19804,7.134545,14.85538,-35.37925
'[17:16:29.660 26/09/2023]',-2.448389,1.341672E-11,0.0005702888,2.317694,-4.702466,-0.5594187,8.222293,6.850158
'[17:16:29.668 26/09/2023]',2.706059,1.341672E-11,-0.3028483,0.4370835,-0.8608115,2.245495,-8.570578,4.730171
'[17:16:29.676 26/09/2023]',-4.633485,1.341672E-11,1.310029,2.159387,1.231884,0.9196799,13.17231,28.30708
'[17:16:29.684 26/09/2023]',-0.004778221,1.341672E-11,-1.092165,7.957932,4.22451,-1.041285,2.828719,22.22
'[17:16:29.692 26/09/2023]',-6.0554,1.341672E-11,14.63896,7.015416,9.193897,-1.490137,5.197568,0.320774
'[17:16:29.700 26/09/2023]',-1.527709,1.341672E-11,8.381584,4.141486,0.7914326,-0.1948766,-12.27612,-8.993037
'[17:16:29.708 26/09/2023]',-9.103996,1.341672E-11,-8.666165,-6.288276,1.585168,0.8950214,3.247522,-27.25905
'[17:16:29.716 26/09/2023]',3.477973,1.341672E-11,-1.568221,0.7584323,0.7593992,1.615391,-2.386256,42.5967
'[17:16:29.724 26/09/2023]',6.524819,1.341672E-11,3.645929,8.291245,1.156034,1.444407,-8.491347,-22.10836
'[17:16:29.732 26/09/2023]',0.3963721,1.341672E-11,-4.299007,-3.006569,-7.976434,-8.845137,-8.338058,33.40878
'[17:16:29.740 26/09/2023]',1.343226,1.341672E-11,15.96473,6.501226,7.403264,8.746213,7.508956,-11.56059
'[17:16:29.748 26/09/2023]',-12.76192,1.341672E-11,-12.04969,-17.26102,-10.12477,-11.62169,-24.78108,33.77367
'[17:16:29.756 26/09/2023]',26.03613,1.341672E-11,13.62206,28.04627,24.11012,19.1503,7.453939,-31.18047
'[17:16:29.764 26/09/2023]',30.71862,1.341672E-11,29.54663,20.50908,26.25477,23.72842,27.3028,-119.8649
'[17:16:29.772 26/09/2023]',12.38361,1.341672E-11,18.07346,9.870397,10.35943,15.34851,6.694017,-144.0693
'[17:16:29.780 26/09/2023]',-1.339634,1.341672E-11,4.749337,-1.389653,3.182745,4.65865,-2.087162,-33.00769
'[17:16:29.788 26/09/2023]',0.8106115,1.341672E-11,3.825216,0.9037292,-0.3731197,-0.01118994,-0.7135688,-17.78869
'[17:16:29.796 26/09/2023]',3.169096,1.341672E-11,-0.1449164,-0.1987054,-0.9853418,-1.728802,-16.79023,-18.1877
'[17:16:29.804 26/09/2023]',0.5622849,1.341672E-11,-4.29865,-2.629794,-10.38618,-2.692311,0.88946,-44.4474
'[17:16:29.812 26/09/2023]',-4.310215,1.341672E-11,-18.12744,-9.059193,-11.45671,-11.27472,-3.577605,68.08479
'[17:16:29.820 26/09/2023]',-14.57654,1.341672E-11,-2.346485,-13.77441,-10.08793,-9.620272,-10.08681,109.0956
'[17:16:29.828 26/09/2023]',4.906332,1.341672E-11,-0.4513194,1.235734,-0.5599155,9.693598,-0.3309052,83.24173
'[17:16:29.836 26/09/2023]',8.498695,1.341672E-11,11.48722,8.324611,12.27584,6.026736,8.973487,-79.10841
'[17:16:29.844 26/09/2023]',2.883586,1.341672E-11,4.809185,4.938623,5.210176,-2.537307,-0.5489943,-15.94472
'[17:16:29.852 26/09/2023]',-9.815419,1.341672E-11,-10.04622,-7.818784,-14.56626,-10.70552,-1.145135,-85.04243
'[17:16:29.860 26/09/2023]',-3.247092,1.341672E-11,-13.00658,-4.093651,-7.013735,-0.8098189,-3.25832,51.02044
'[17:16:29.868 26/09/2023]',-3.553658,1.341672E-11,4.649338,-0.5400193,-1.797657,0.5132124,-9.831719,87.56942
'[17:16:29.876 26/09/2023]',-5.516228,1.341672E-11,5.394142,-5.600733,-8.752818,-11.70437,-8.141942,14.07421
'[17:16:29.884 26/09/2023]',4.591931,1.341672E-11,0.5383189,-0.08650777,1.184029,-2.21031,-3.782776,9.213211
'[17:16:29.892 26/09/2023]',11.48281,1.341672E-11,15.03625,13.65178,14.88099,15.42199,18.38305,-27.63957
'[17:16:29.900 26/09/2023]',1.81438,1.341672E-11,8.559747,1.331377,6.779938,2.161669,20.87696,75.99926
'[17:16:29.908 26/09/2023]',0.09714615,1.341672E-11,-1.24868,-1.898502,-1.997593,-2.590194,-2.206502,-18.84329
'[17:16:29.916 26/09/2023]',5.654835,1.341672E-11,0.9852322,2.717361,-4.434638,-3.957774,-2.873997,9.384971
'[17:16:29.924 26/09/2023]',-1.169196,1.341672E-11,3.434734,0.2249328,3.217177,2.969931,-4.190484,35.33919
'[17:16:29.932 26/09/2023]',2.334577,1.341672E-11,4.561738,1.427633,0.3675963,1.011113,-6.699845,24.41041
'[17:16:29.940 26/09/2023]',0.3423924,1.341672E-11,-0.04887144,-5.178087,0.05980468,3.968546,2.805361,-60.82535
'[17:16:29.948 26/09/2023]',-7.131238,1.341672E-11,2.526553,1.786749,1.43665,7.676151,9.389239,5.463901
'[17:16:29.956 26/09/2023]',-9.996879,1.341672E-11,-16.60345,-12.7404,-18.46232,-10.68597,-12.54465,48.346
'[17:16:29.964 26/09/2023]',-11.78667,1.341672E-11,-6.097439,-10.13077,-7.927448,-11.11095,-16.02204,31.19465
'[17:16:29.972 26/09/2023]',2.986418,1.341672E-11,2.798521,2.036875,-3.838481,-4.538338,-0.2258283,2.042341
'[17:16:29.980 26/09/2023]',3.956136,1.341672E-11,-3.953745,0.7139506,2.181383,-0.8466546,-2.949917,10.45691
'[17:16:29.988 26/09/2023]',-8.350171,1.341672E-11,-6.409642,-9.790144,-6.109537,-3.319518,-17.68852,3.070013
'[17:16:29.996 26/09/2023]',12.36639,1.341672E-11,10.12621,14.06504,8.17085,11.69265,14.99721,-25.28902
'[17:16:30.004 26/09/2023]',-19.62985,1.341672E-11,-12.0819,-13.40032,-7.461699,-17.94196,-21.33199,-11.528
'[17:16:30.012 26/09/2023]',13.62937,1.341672E-11,-1.241037,13.27245,9.100996,8.361942,1.769156,-39.36938
'[17:16:30.020 26/09/2023]',-4.359946,1.341672E-11,-1.736458,2.594363,3.356658,-3.528914,-3.528814,-19.09154
'[17:16:30.028 26/09/2023]',-8.722175,1.341672E-11,-3.111022,-13.19637,-8.846137,-15.23678,-24.96097,54.63894
'[17:16:30.036 26/09/2023]',6.537657,1.341672E-11,3.551558,6.552354,9.517713,4.878729,9.817636,43.40687
'[17:16:30.044 26/09/2023]',29.79772,1.341672E-11,38.96539,40.33428,32.07647,29.4258,19.18758,-135.3478
'[17:16:30.052 26/09/2023]',-0.09771756,1.341672E-11,5.14059,0.7278242,9.130157,14.49845,9.184736,-152.3888
'[17:16:30.060 26/09/2023]',-1.024603,1.341672E-11,-0.5484788,-5.313993,-6.264853,-10.27641,-17.48369,-54.52628
'[17:16:30.068 26/09/2023]',-0.5178218,1.341672E-11,-13.71635,-1.08588,-8.935721,-1.486169,-5.736135,33.62623
'[17:16:30.076 26/09/2023]',7.876964,1.341672E-11,6.917062,4.650574,0.6306707,1.439623,4.52952,-29.66345
'[17:16:30.084 26/09/2023]',-2.547858,1.341672E-11,-2.233428,-1.830442,-0.9587373,-3.570019,-4.596752,5.488872
'[17:16:30.092 26/09/2023]',-7.972231,1.341672E-11,-12.89436,-5.727527,-2.496787,-7.634212,0.8118411,66.29659
'[17:16:30.100 26/09/2023]',-0.7275863,1.341672E-11,-6.550273,-1.7968,-3.776442,-3.089992,-3.439519,17.73602
'[17:16:30.108 26/09/2023]',5.356195,1.341672E-11,3.155684,10.61471,10.56867,5.076035,17.29732,44.68774
'[17:16:30.116 26/09/2023]',9.338771,1.341672E-11,10.20404,8.786901,5.193022,6.707459,12.59507,-131.8614
'[17:16:30.124 26/09/2023]',4.041508,1.341672E-11,15.54484,12.94116,6.935049,11.79094,8.645514,-56.96121
'[17:16:30.132 26/09/2023]',-0.001702348,1.341672E-11,4.698213,-6.223303,3.471236,1.228476,-9.312033,78.60439
'[17:16:30.140 26/09/2023]',1.203012,1.341672E-11,-3.04695,-7.427034,-4.580315,-3.924936,-16.43024,18.37623
'[17:16:30.148 26/09/2023]',-15.52351,1.341672E-11,-7.594594,-10.67436,-10.55396,-6.662265,0.01712548,135.169
'[17:16:30.156 26/09/2023]',6.355277,1.341672E-11,-6.727755,-0.008356887,0.4970804,-2.034075,0.9027284,35.78425
'[17:16:30.164 26/09/2023]',15.69696,1.341672E-11,9.666527,12.46378,6.958622,9.871111,4.809941,-23.82128
'[17:16:30.172 26/09/2023]',1.758152,1.341672E-11,3.938955,4.036923,3.886863,-2.474919,-1.88254,-73.70349
'[17:16:30.180 26/09/2023]',-0.1169282,1.341672E-11,2.607957,0.2565773,5.803501,5.07337,1.166746,10.75339
'[17:16:30.188 26/09/2023]',-2.12496,1.341672E-11,8.557749,2.43204,2.839797,-4.707338,-1.832698,-3.052281
'[17:16:30.196 26/09/2023]',-13.36185,1.341672E-11,0.4836215,-7.938791,-6.942079,-9.691731,-17.77421,15.6478
'[17:16:30.204 26/09/2023]',8.125463,1.341672E-11,8.029238,0.627378,2.712368,3.024855,7.032601,31.20181
'[17:16:30.212 26/09/2023]',1.714483,1.341672E-11,-4.123031,1.768952,7.311963,5.312485,9.741322,11.61399
'[17:16:30.220 26/09/2023]',-2.637548,1.341672E-11,-0.549976,3.425772,1.946546,6.865017,12.13149,-13.2653
'[17:16:30.228 26/09/2023]',-6.360624,1.341672E-11,-2.881365,-10.17907,-9.439779,-10.68676,-9.703829,69.29649
'[17:16:30.236 26/09/2023]',2.06317,1.341672E-11,-0.9522454,6.456026,5.099488,9.04368,2.465049,13.87078
'[17:16:30.244 26/09/2023]',1.930603,1.341672E-11,10.28595,3.69359,5.374461,-1.201714,-1.75632,32.98912
'[17:16:30.252 26/09/2023]',-2.729285,1.341672E-11,-0.1204681,-6.507627,-2.183449,-10.40799,-6.645365,-3.739736
'[17:16:30.260 26/09/2023]',-5.846304,1.341672E-11,-4.503235,-2.892891,-1.090433,-4.42081,-4.587201,-28.52197
'[17:16:30.268 26/09/2023]',1.771744,1.341672E-11,4.978636,-3.666772,2.458471,4.803387,-0.7043015,-59.01045
'[17:16:30.276 26/09/2023]',1.666138,1.341672E-11,-1.890863,3.739816,2.834883,5.994829,-0.9152774,-13.80111
'[17:16:30.284 26/09/2023]',-7.655551,1.341672E-11,-4.506437,-5.43379,-3.801401,-9.411633,-17.24539,49.37099
'[17:16:30.292 26/09/2023]',6.372308,1.341672E-11,-1.105731,2.68288,5.969805,-0.1360593,-0.01888805,-91.8495
'[17:16:30.300 26/09/2023]',3.911337,1.341672E-11,4.102956,5.264263,6.351812,7.567299,7.722752,34.2357
'[17:16:30.308 26/09/2023]',4.74223,1.341672E-11,-2.72869,0.687977,-1.85406,-1.289196,0.3126936,-32.2347
'[17:16:30.316 26/09/2023]',-7.184415,1.341672E-11,-2.199622,-3.652148,-6.303122,-3.908743,8.880708,16.42089
'[17:16:30.324 26/09/2023]',0.3617914,1.341672E-11,5.446204,-1.115173,2.615669,4.373393,-7.184123,-14.81741
'[17:16:30.332 26/09/2023]',10.69007,1.341672E-11,4.509683,5.696842,6.778601,3.213977,3.362049,4.497792
'[17:16:30.340 26/09/2023]',-34.09411,1.341672E-11,-39.99096,-36.54654,-31.4578,-32.99117,-31.5244,107.6068
'[17:16:30.348 26/09/2023]',-15.02917,1.341672E-11,-23.59171,-19.46507,-17.49566,-21.90178,-17.89175,171.3159
'[17:16:30.356 26/09/2023]',3.223624,1.341672E-11,-1.797564,2.384596,4.930625,8.517566,2.141271,61.30413
'[17:16:30.364 26/09/2023]',9.287321,1.341672E-11,7.098727,6.114653,12.21016,15.06795,18.6655,-76.43932
'[17:16:30.372 26/09/2023]',7.310166,1.341672E-11,6.463772,5.77663,3.30544,7.0467,-3.892594,35.99066
'[17:16:30.380 26/09/2023]',-0.5653574,1.341672E-11,5.897492,6.710775,6.357993,9.739063,7.569029,-11.028
'[17:16:30.388 26/09/2023]',4.855037,1.341672E-11,11.01411,6.621772,6.10723,7.842461,2.257262,-36.53894
'[17:16:30.396 26/09/2023]',13.58891,1.341672E-11,8.516635,11.19336,11.41154,1.345634,10.03148,-38.54956
'[17:16:30.404 26/09/2023]',-8.579244,1.341672E-11,-1.063551,-4.44533,-3.379676,-6.957941,-0.173381,32.03537
'[17:16:30.412 26/09/2023]',-2.306962,1.341672E-11,-1.692602,0.5677971,-5.218103,1.36414,2.134395,26.91338
'[17:16:30.420 26/09/2023]',-12.29188,1.341672E-11,-8.713288,-8.595497,-12.45877,-10.18101,-17.82274,40.76676
'[17:16:30.428 26/09/2023]',-5.564021,1.341672E-11,-3.375903,-3.493247,-5.431586,-1.110371,-7.425041,59.68869
'[17:16:30.436 26/09/2023]',8.061636,1.341672E-11,8.125998,9.825659,4.686998,4.493246,6.51715,-9.160064
'[17:16:30.444 26/09/2023]',-2.622274,1.341672E-11,2.944807,4.256789,5.001624,-1.115332,4.372242,6.49403
'[17:16:30.452 26/09/2023]',0.02306181,1.341672E-11,-0.7068906,2.616385,-0.9642836,-6.780575,-2.122285,13.71525
'[17:16:30.460 26/09/2023]',6.959705,1.341672E-11,-1.563198,3.614865,1.140534,0.8566331,-6.552534,-22.37628
'[17:16:30.468 26/09/2023]',1.438308,1.341672E-11,-3.37279,-2.135666,-1.593886,-1.486937,-9.153086,-42.19296
'[17:16:30.476 26/09/2023]',8.777666,1.341672E-11,6.157468,8.437005,9.854818,7.026118,6.493395,-35.81344
'[17:16:30.484 26/09/2023]',-6.389014,1.341672E-11,3.341975,-1.503663,-3.18835,-1.447239,2.296467,33.94978
'[17:16:30.492 26/09/2023]',2.237693,1.341672E-11,4.23723,7.795554,3.166497,-2.069192,3.194679,-21.16548
'[17:16:30.500 26/09/2023]',-7.174032,1.341672E-11,0.3058721,2.297871,-1.480421,-8.715776,-5.341556,31.15611
'[17:16:30.508 26/09/2023]',-0.3206044,1.341672E-11,0.6614959,-1.363992,2.687085,1.125176,1.941442,10.20565
'[17:16:30.516 26/09/2023]',3.441393,1.341672E-11,0.9296522,5.942495,1.866721,10.35784,10.49742,-32.89474
'[17:16:30.524 26/09/2023]',-1.264129,1.341672E-11,-15.64137,-1.179914,-3.808449,-4.085902,5.959929,20.02706
'[17:16:30.532 26/09/2023]',-7.092242,1.341672E-11,-11.64007,-11.30296,-7.429806,-0.7613921,-9.816819,-0.5383424
'[17:16:30.540 26/09/2023]',1.01015,1.341672E-11,4.165082,-3.211234,-3.1442,-0.4129001,-7.425005,7.70495
'[17:16:30.548 26/09/2023]',4.468961,1.341672E-11,-1.084642,2.025151,1.845409,-1.34426,-3.823662,31.83083
'[17:16:30.556 26/09/2023]',-1.042061,1.341672E-11,-11.00759,-1.502867,-2.998316,-5.770495,-10.3889,-21.50402
'[17:16:30.564 26/09/2023]',-5.013755,1.341672E-11,-2.507355,-4.81478,-0.1177245,-4.322447,1.953192,-28.99411
'[17:16:30.572 26/09/2023]',6.86692,1.341672E-11,14.84064,6.063738,11.46039,6.803133,12.38867,11.76907
'[17:16:30.580 26/09/2023]',-1.524375,1.341672E-11,1.259628,3.175031,-1.813904,-2.769314,3.839105,20.5949
'[17:16:30.588 26/09/2023]',-3.751718,1.341672E-11,-3.026901,-0.0594963,-0.9106116,1.373399,-14.09064,-26.46775
'[17:16:30.596 26/09/2023]',11.2938,1.341672E-11,-0.380425,4.263156,0.2487282,-2.777543,-1.401736,-28.88585
'[17:16:30.604 26/09/2023]',-7.850552,1.341672E-11,-0.7011,-9.641826,-8.049279,-16.97901,2.384245,73.9894
'[17:16:30.612 26/09/2023]',-1.197949,1.341672E-11,1.897843,4.187962,-2.444986,-1.715861,5.996281,66.15327
'[17:16:30.620 26/09/2023]',-2.905413,1.341672E-11,-5.406004,-3.985383,6.70943,3.055585,-0.9040745,-54.58467
'[17:16:30.628 26/09/2023]',1.086254,1.341672E-11,5.237929,1.365329,2.369156,3.137289,8.28896,-67.4165
'[17:16:30.636 26/09/2023]',0.896205,1.341672E-11,-1.835466,0.3913871,-4.210428,2.479655,6.29604,11.98147
'[17:16:30.644 26/09/2023]',4.92086,1.341672E-11,-6.576931,-0.3839796,2.796211,0.7496645,-5.258062,-4.876091
'[17:16:30.652 26/09/2023]',-0.1325364,1.341672E-11,12.59945,4.93955,7.288993,-0.1459817,7.43914,8.763293
'[17:16:30.660 26/09/2023]',7.105174,1.341672E-11,0.4697874,5.586499,-0.6389601,-2.796615,-7.865538,3.543935
'[17:16:30.668 26/09/2023]',12.47932,1.341672E-11,5.067864,5.833805,6.692032,1.523602,1.70878,-20.74141
'[17:16:30.676 26/09/2023]',-14.03154,1.341672E-11,-2.761398,-4.676001,-4.620578,-6.941325,3.890297,-7.92423
'[17:16:30.684 26/09/2023]',-6.004967,1.341672E-11,-4.644642,-3.814316,-6.813231,-2.88814,4.981169,74.59261
'[17:16:30.692 26/09/2023]',10.0363,1.341672E-11,5.334192,9.441864,7.081576,9.364009,-0.2898782,-44.5537
'[17:16:30.700 26/09/2023]',10.89664,1.341672E-11,8.437945,9.186966,9.535487,6.298074,20.49812,-74.40258
'[17:16:30.708 26/09/2023]',-7.277488,1.341672E-11,1.382018,-2.60321,1.04741,-6.02892,-6.632031,-29.04494
'[17:16:30.716 26/09/2023]',-6.718246,1.341672E-11,-3.006455,-2.325523,-4.605183,-9.651645,-0.5551072,-31.35379
'[17:16:30.724 26/09/2023]',1.161948,1.341672E-11,-1.796864,0.6090549,0.8493439,-3.758338,2.406681,59.20173
'[17:16:30.732 26/09/2023]',7.027926,1.341672E-11,-1.98488,2.187943,-0.534547,2.529454,2.688504,-62.9003
'[17:16:30.740 26/09/2023]',-0.159989,1.341672E-11,4.193262,-3.648566,-1.008117,1.600823,-10.96546,-2.228057
'[17:16:30.748 26/09/2023]',-3.953683,1.341672E-11,-2.050212,-3.040673,-4.79557,-6.86073,7.023104,18.18406
'[17:16:30.756 26/09/2023]',6.339983,1.341672E-11,1.168153,4.310585,2.494619,2.31633,0.7528161,3.791146
'[17:16:30.764 26/09/2023]',3.747095,1.341672E-11,-0.4454214,1.981134,-0.2550587,7.173977,9.218369,-9.69118
'[17:16:30.772 26/09/2023]',2.077052,1.341672E-11,0.7222835,3.416496,0.872605,4.351203,-7.896399,-57.72743
'[17:16:30.780 26/09/2023]',-0.7228425,1.341672E-11,1.55854,-0.5494578,-0.7746087,-5.120239,2.297168,-16.6479
'[17:16:30.788 26/09/2023]',0.7209065,1.341672E-11,1.05464,9.006611,9.378258,1.794886,11.75602,-28.93452
'[17:16:30.796 26/09/2023]',-2.936052,1.341672E-11,-0.7894053,-0.2694128,-3.413528,-5.71252,2.097542,-7.21994
'[17:16:30.804 26/09/2023]',1.246194,1.341672E-11,-7.872271,-3.305382,-4.150054,-0.9918623,-4.722995,69.42874
'[17:16:30.812 26/09/2023]',-3.277524,1.341672E-11,-3.993386,-1.712249,-4.123889,-0.5100423,4.052816,-7.921254
'[17:16:30.820 26/09/2023]',4.648891,1.341672E-11,-5.968488,4.131135,-1.534787,7.073348,4.069714,8.778112
'[17:16:30.828 26/09/2023]',0.523289,1.341672E-11,2.855314,0.7125811,-4.892503,-5.081938,-8.678552,-0.401538
'[17:16:30.836 26/09/2023]',0.6017003,1.341672E-11,8.738031,6.212333,-0.4261217,2.648694,-4.261615,54.982
'[17:16:30.844 26/09/2023]',5.3354,1.341672E-11,1.118183,8.480385,1.182135,1.810502,9.895789,-37.16234
'[17:16:30.852 26/09/2023]',-1.923996,1.341672E-11,-15.14398,-8.086558,-12.21134,-8.992023,-8.29576,-17.99759
'[17:16:30.860 26/09/2023]',0.7735424,1.341672E-11,1.280793,0.3980071,0.331288,2.96447,4.691855,-16.34771
'[17:16:30.868 26/09/2023]',6.745469,1.341672E-11,2.196648,5.934751,1.148645,0.1799714,5.084182,7.928484
'[17:16:30.876 26/09/2023]',-5.672838,1.341672E-11,-9.471809,-2.91517,-9.478861,-10.27805,-11.45733,28.19959
'[17:16:30.884 26/09/2023]',9.476319,1.341672E-11,7.190544,13.60183,5.06909,1.953388,5.668753,-75.82824
'[17:16:30.892 26/09/2023]',-6.147445,1.341672E-11,-8.668617,-4.120288,-5.676479,-13.97443,0.8336364,49.56771
'[17:16:30.900 26/09/2023]',1.707212,1.341672E-11,11.27627,0.1049139,-1.282086,-0.6480498,-4.52662,29.1193
'[17:16:30.908 26/09/2023]',1.909661,1.341672E-11,13.92566,7.10504,3.806219,5.957913,4.808971,-3.870078
'[17:16:30.916 26/09/2023]',8.651019,1.341672E-11,6.043704,9.015727,2.523984,5.059437,14.56698,-46.0556
'[17:16:30.924 26/09/2023]',3.626394,1.341672E-11,1.570122,4.10591,0.3012142,-1.030109,-0.7101589,-1.545957
'[17:16:30.932 26/09/2023]',-3.087353,1.341672E-11,-11.88929,-5.504036,-9.661836,-7.267231,-9.758956,14.3794
'[17:16:30.940 26/09/2023]',-5.729981,1.341672E-11,-8.599288,2.277593,-3.052629,-0.2525777,-1.899637,43.92667
'[17:16:30.948 26/09/2023]',-12.28441,1.341672E-11,-0.379666,3.613401,3.101939,-5.118754,7.115052,-7.53969
'[17:16:30.956 26/09/2023]',-4.66912,1.341672E-11,-4.055219,5.748031,-0.1314053,-8.088355,1.759011,33.15729
'[17:16:30.964 26/09/2023]',5.737664,1.341672E-11,-5.708811,0.1531274,-3.446417,-8.764223,-7.656339,-46.08422
'[17:16:30.972 26/09/2023]',2.983239,1.341672E-11,-15.3053,2.638015,-7.293336,-12.82383,-6.247178,-73.3648
'[17:16:30.980 26/09/2023]',5.208307,1.341672E-11,14.34866,10.44552,11.74312,2.919243,-5.847694,-48.07523
'[17:16:30.988 26/09/2023]',4.820707,1.341672E-11,-8.862329,1.157565,0.8830034,-0.4795862,1.367517,-0.9400617
'[17:16:30.996 26/09/2023]',-4.459692,1.341672E-11,-4.161812,-3.040821,0.01037064,-0.4085727,-2.192812,9.992703
'[17:16:31.004 26/09/2023]',-5.828499,1.341672E-11,-7.545358,3.50304,-2.555311,-1.459626,-7.157455,91.39985
'[17:16:31.012 26/09/2023]',3.460579,1.341672E-11,-4.462238,5.770807,3.711721,-1.097959,-12.19892,4.504641
'[17:16:31.020 26/09/2023]',-3.441132,1.341672E-11,-9.424389,-7.474851,-8.618739,-9.988909,-11.55607,-9.717673
'[17:16:31.028 26/09/2023]',3.74815,1.341672E-11,3.70228,-3.204607,-3.711287,-9.687399,-2.986379,-16.7941
'[17:16:31.036 26/09/2023]',5.125156,1.341672E-11,7.388076,13.39966,5.147233,1.904644,-2.268486,0.5270774
'[17:16:31.044 26/09/2023]',-6.361579,1.341672E-11,-1.887473,-1.017076,-0.6811146,-8.392869,4.866348,13.56864
'[17:16:31.052 26/09/2023]',3.687672,1.341672E-11,2.011906,3.158043,1.178503,-4.761579,4.319905,54.24188
'[17:16:31.060 26/09/2023]',-8.378906,1.341672E-11,-1.686769,-4.344613,-0.9916286,-5.062675,-0.3011305,15.662
